,from,to,value,from_id,to_id
6718,土,L,0.019337110133323777,330,140
6719,土,Amazon,0.01898184765146689,330,2611
6720,土,植物,0.018823914937930127,330,2735
6721,土,花,0.01661784803266387,330,2257
6722,土,作品,0.012256245133882815,330,338
6723,調査,平成,0.06623526328973646,2135,1149
6724,調査,統計,0.053889064277833125,2135,347
6725,調査,実態,0.037387840114135616,2135,2506
6726,調査,労働,0.03480674781687047,2135,2670
6727,調査,実施,0.03468137609386755,2135,1544
6728,調査,月,0.03088032259101821,2135,2603
6729,調査,国勢,0.02718638257630651,2135,476
6730,調査,状況,0.026808364383120925,2135,1730
6731,調査,意識,0.02571361364878252,2135,1182
6732,調査,公表,0.022974797068015057,2135,1234
6733,調査,動向,0.02156654050849618,2135,1531
6734,調査,把握,0.020930362223405472,2135,554
6735,調査,世論,0.020657262415925644,2135,1025
6736,調査,学校,0.020174802084300662,2135,1657
6737,調査,事業,0.02003592909862461,2135,1079
6738,調査,概況,0.01992377482157929,2135,1653
6739,調査,PDF,0.018803974729402595,2135,5
6740,調査,資料,0.018255871810534223,2135,620
6741,調査,基本,0.01777702706697708,2135,173
6742,調査,報告,0.01766366424281359,2135,2394
6743,クリニック,内科,0.08786949750928585,2489,418
6744,クリニック,診療,0.059445235776555715,2489,2284
6745,クリニック,医療,0.04568978369319651,2489,1872
6746,クリニック,治療,0.04471638744875351,2489,2345
6747,クリニック,外科,0.03248683348957853,2489,802
6748,クリニック,皮膚,0.025547777543020605,2489,2358
6749,クリニック,外来,0.024247219419999983,2489,45
6750,クリニック,小児科,0.02377283125217726,2489,304
6751,クリニック,相談,0.02258495204902939,2489,1454
6752,クリニック,予防,0.02117701027274701,2489,2341
6753,クリニック,診断,0.02055525695560919,2489,442
6754,クリニック,透析,0.01944535475254055,2489,843
6755,クリニック,歯科,0.019055896706801377,2489,1358
6756,クリニック,検査,0.019014592008441012,2489,452
6757,クリニック,糖尿,0.018990869998560252,2489,2272
6758,クリニック,徒歩,0.01799470322139263,2489,121
6759,クリニック,専門医,0.017708499334109954,2489,2361
6760,クリニック,検診,0.017122727626237493,2489,2420
6761,クリニック,がん,0.0163124170539904,2489,838
6762,クリニック,人間ドック,0.016021435786266566,2489,1324
6763,教諭,学校,0.1260948511988977,1044,1657
6764,教諭,求人,0.11888480223063792,1044,874
6765,教諭,幼稚園,0.11650679751169488,1044,2142
6766,教諭,短大,0.09673887613410667,1044,404
6767,教諭,大学,0.07111612776751927,1044,336
6768,教諭,免許,0.061657007139587675,1044,601
6769,教諭,ハローワーク,0.0597513872744195,1044,145
6770,教諭,検索,0.0545077640411197,1044,628
6771,教諭,学費,0.0512334187362238,1044,1040
6772,教諭,保育,0.051052195772657946,1044,448
6773,教諭,進路,0.04953709876492409,1044,307
6774,教諭,リクナビ,0.044832325865804594,1044,53
6775,教諭,定員,0.04457510505849372,1044,680
6776,教諭,掲載,0.04360869675385394,1044,1857
6777,教諭,目,0.04358305476209144,1044,1519
6778,教諭,選び,0.04352781795197928,1044,713
6779,教諭,進学,0.04267837419333624,1044,1731
6780,教諭,特長,0.04173686211826124,1044,2469
6781,教諭,自分,0.04142812915728407,1044,1241
6782,教諭,養護,0.04014549964806928,1044,1039
6783,廃棄,処理,0.12825119131998983,36,519
6784,廃棄,産業,0.08228131297999593,36,117
6785,廃棄,事業,0.060742499645554254,36,1079
6786,廃棄,物,0.053363622419420075,36,1797
6787,廃棄,平成,0.050012375524555175,36,1149
6788,廃棄,災害,0.04997854417877391,36,2216
6789,廃棄,一般,0.040795672988380154,36,516
6790,廃棄,計画,0.039610451713742334,36,667
6791,廃棄,報告,0.03891575687670885,36,2394
6792,廃棄,月,0.03711312597403442,36,2603
6793,廃棄,管理,0.03705894366314862,36,1441
6794,廃棄,排出,0.03614910136477553,36,846
6795,廃棄,交付,0.03322997922327674,36,1181
6796,廃棄,対策,0.03285220887086873,36,188
6797,廃棄,マニフェスト,0.028798074815874493,36,14
6798,廃棄,法律,0.026898792274962925,36,1942
6799,廃棄,KB,0.025397748820217975,36,2536
6800,廃棄,処分,0.02462289515777184,36,512
6801,廃棄,PDF,0.024511154837425435,36,5
6802,廃棄,状況,0.024054850986087555,36,1730
6803,ボランティア,活動,0.09848028599918743,2285,1940
6804,ボランティア,募集,0.038671762606515094,2285,721
6805,ボランティア,センター,0.035333101753872075,2285,2538
6806,ボランティア,保険,0.03354899899160162,2285,1981
6807,ボランティア,福祉,0.03143444540333567,2285,34
6808,ボランティア,市民,0.0301820818279136,2285,779
6809,ボランティア,社会,0.029184396314555702,2285,1272
6810,ボランティア,参加,0.02854473110512768,2285,2443
6811,ボランティア,大会,0.025087084025838265,2285,177
6812,ボランティア,情報,0.02014280948886881,2285,2291
6813,ボランティア,月,0.02005697354778823,2285,2603
6814,ボランティア,地域,0.0199449722905329,2285,1941
6815,ボランティア,協力,0.019605502307191245,2285,2279
6816,ボランティア,団体,0.01943984179255633,2285,2564
6817,ボランティア,協議,0.019426008280588578,2285,1150
6818,ボランティア,支援,0.017964689145290338,2285,1406
6819,ボランティア,災害,0.01756015433929086,2285,2216
6820,ボランティア,人,0.017474110068708873,2285,1579
6821,ボランティア,運営,0.016270793816383335,2285,303
6822,ボランティア,ガイド,0.015546367378770888,2285,1190
6823,カウントダウン,番組,0.0329863412213868,2139,1946
6824,カウントダウン,月,0.030316880263020096,2139,2603
6825,カウントダウン,音楽,0.02577908364994898,2139,1961
6826,カウントダウン,イベント,0.02456022346585303,2139,1864
6827,カウントダウン,ON,0.02322967543197638,2139,855
6828,カウントダウン,花火,0.022488601417745925,2139,2563
6829,カウントダウン,!,0.0216489846000175,2139,1610
6830,カウントダウン,放送,0.02093747531486116,2139,2512
6831,カウントダウン,～,0.020161263542190316,2139,1304
6832,カウントダウン,TV,0.01774257659528333,2139,429
6833,カウントダウン,開催,0.016764544764447685,2139,1353
6834,カウントダウン,チャート,0.016701579083022926,2139,222
6835,カウントダウン,チャンネル,0.016678142196189495,2139,637
6836,カウントダウン,MUSIC,0.016456197801513577,2139,2494
6837,カウントダウン,ライブ,0.0164533396285593,2139,2012
6838,カウントダウン,!）」,0.016145343746500545,2139,2464
6839,カウントダウン,エムオン,0.016145343746500545,2139,502
6840,カウントダウン,配送,0.01600856630205072,2139,1141
6841,カウントダウン,商品,0.014152799395593212,2139,1432
6842,カウントダウン,年越し,0.013425775594533718,2139,2126
6843,ログイン,パスワード,0.09180473544379052,2056,2144
6844,ログイン,会員,0.07525257391207424,2056,1670
6845,ログイン,登録,0.05893594454386842,2056,678
6846,ログイン,ID,0.053044569718698295,2056,2431
6847,ログイン,入力,0.050005142829891956,2056,960
6848,ログイン,利用,0.038576147663786205,2056,1666
6849,ログイン,メールアドレス,0.03606946533528617,2056,387
6850,ログイン,サイト,0.026923008153799804,2056,1074
6851,ログイン,画面,0.021577748536633648,2056,1821
6852,ログイン,ページ,0.019097091050184273,2056,2712
6853,ログイン,マイ,0.018580082806707504,2056,289
6854,ログイン,新規,0.01847451533464428,2056,575
6855,ログイン,変更,0.017977620026255692,2056,811
6856,ログイン,アカウント,0.017877574552817157,2056,1737
6857,ログイン,番号,0.017676502950408967,2056,421
6858,ログイン,通販,0.01726050371689191,2056,879
6859,ログイン,サービス,0.017236578149461675,2056,377
6860,ログイン,設定,0.0170475954744609,2056,2588
6861,ログイン,お客様,0.01659246955883465,2056,1290
6862,ログイン,セキュリティ,0.016375513458473392,2056,286
6863,建築,住宅,0.06929352767223294,1699,2093
6864,建築,基準,0.03618266982646113,1699,555
6865,建築,申請,0.034817810412986254,1699,578
6866,建築,耐震,0.03045839492830798,1699,1282
6867,建築,月,0.0300881824356663,1699,2603
6868,建築,設計,0.02957074685122151,1699,142
6869,建築,指導,0.029205349371410106,1699,192
6870,建築,業務,0.02745332683895426,1699,47
6871,建築,物,0.026306376910015163,1699,1797
6872,建築,確認,0.02583736738042267,1699,2650
6873,建築,計画,0.025562022068695758,1699,667
6874,建築,審査,0.024288221737351515,1699,805
6875,建築,工事,0.023540969154902912,1699,2384
6876,建築,担当,0.02226854838959236,1699,1000
6877,建築,事業,0.020783013028107426,1699,1079
6878,建築,設備,0.02043686285513025,1699,669
6879,建築,事務所,0.0192975829762458,1699,803
6880,建築,検査,0.01789675502670085,1699,452
6881,建築,平成,0.01781727900414544,1699,1149
6882,建築,技術,0.0172705516731063,1699,924
6883,AO,入試,0.10696836566797692,2789,220
6884,AO,入学,0.09338087324013863,2789,1696
6885,AO,学校,0.05681491162259991,2789,1657
6886,AO,エントリー,0.0423400774320619,2789,298
6887,AO,専門,0.04039069458234064,2789,508
6888,AO,試験,0.037750604525199086,2789,1719
6889,AO,出願,0.03493624867225571,2789,1217
6890,AO,制度,0.03474567117896835,2789,775
6891,AO,意欲,0.028363136369106742,2789,2163
6892,AO,本学,0.02764490480185304,2789,484
6893,AO,学科,0.024201051320400877,2789,2282
6894,AO,資格,0.02386938453356373,2789,49
6895,AO,選考,0.023540451113899612,2789,58
6896,AO,学生,0.02078299777095489,2789,1603
6897,AO,人,0.020233518202580424,2789,1579
6898,AO,大学,0.019020378372737776,2789,336
6899,AO,評価,0.019004197912844384,2789,1674
6900,AO,合格,0.01892903578584709,2789,2029
6901,AO,面談,0.018641277038956117,2789,2686
6902,AO,本校,0.018324006296009086,2789,233
6903,アリ,配送,0.03148716467348696,151,1141
6904,アリ,商品,0.026402302423427164,151,1432
6905,アリ,巣,0.02244344457418392,151,891
6906,アリ,[,0.02089219395134472,151,895
6907,アリ,アマゾン,0.020251977176344135,151,1614
6908,アリ,引越,0.019380205074622053,151,762
6909,アリ,].,0.018536048907105442,151,1876
6910,アリ,急ぎ,0.015577103198129575,151,506
6911,アリ,通常,0.015288848092082337,151,148
6912,アリ,殺虫,0.015241695785683285,151,987
6913,アリ,対象,0.015202805730705728,151,82
6914,アリ,引越し,0.014831391061227177,151,682
6915,アリ,フマキラー,0.014497028850056331,151,2527
6916,アリ,無料,0.014302403337251097,151,424
6917,アリ,届け,0.01395730813875898,151,2589
6918,アリ,アルゼンチン,0.013537521424310193,151,39
6919,アリ,お買い得,0.013512701670479677,151,2059
6920,アリ,編集,0.01252203675200899,151,2640
6921,アリ,Amazon,0.012292184646421555,151,2611
6922,アリ,駆除,0.01225306237737682,151,425
6923,シネマズ,映画,0.11298452239435805,551,2318
6924,シネマズ,上映,0.10655041142652275,551,2131
6925,シネマズ,TOHO,0.099427746201382,551,345
6926,シネマズ,料金,0.05897111535991731,551,1008
6927,シネマズ,情報,0.05775844289492481,551,2291
6928,シネマズ,スケジュール,0.05545083620308945,551,944
6929,シネマズ,割引,0.05150545718970632,551,1973
6930,シネマズ,アクセス,0.04010469327877144,551,2329
6931,シネマズ,com,0.03777677930327158,551,824
6932,シネマズ,案内,0.035452521589460266,551,670
6933,シネマズ,作品,0.030337344840938096,551,338
6934,シネマズ,方法,0.029257479294800194,551,2109
6935,シネマズ,OPEN,0.026480176685681405,551,1816
6936,シネマズ,D,0.025493333469848584,551,1601
6937,シネマズ,シネマ,0.02357149861891665,551,2185
6938,シネマズ,チケット,0.022178657385946512,551,1106
6939,シネマズ,劇場,0.021556909427916385,551,2095
6940,シネマズ,スクリーン,0.0210580047930054,551,125
6941,シネマズ,シアター,0.020607497041338105,551,480
6942,準備,入学,0.02716377004838759,1146,1696
6943,準備,説明,0.021485755019078116,1146,2168
6944,準備,留学,0.019683948182164186,1146,921
6945,準備,月,0.01673233336376231,1146,2603
6946,準備,結婚,0.016365096056934002,1146,2223
6947,準備,介護,0.014180014793863998,1146,2277
6948,準備,出産,0.01295106398962148,1146,2339
6949,準備,対象,0.012501135952567308,1146,82
6950,準備,試験,0.01235170039776187,1146,1719
6951,準備,申請,0.012251944772926293,1146,578
6952,準備,結婚式,0.011749859088685536,1146,1507
6953,準備,講習,0.011423376081322987,1146,449
6954,準備,職業,0.011192326685324976,1146,1945
6955,準備,就職,0.011031830126620056,1146,2039
6956,準備,紹介,0.010950672033770027,1146,996
6957,準備,事業,0.010585639766116692,1146,1079
6958,準備,企業,0.010530906101387917,1146,2572
6959,準備,開催,0.010318048242809942,1146,1353
6960,準備,支援,0.010294583870454052,1146,1406
6961,準備,赤ちゃん,0.01008622303151476,1146,2068
6962,プロジェクト,未来,0.0163345044843714,933,756
6963,プロジェクト,活動,0.015857492419969747,933,1940
6964,プロジェクト,開発,0.014525116704815684,933,2244
6965,プロジェクト,月,0.013904917915766061,933,2603
6966,プロジェクト,地域,0.013372634080168972,933,1941
6967,プロジェクト,世界,0.01277349587093587,933,1686
6968,プロジェクト,人,0.010899945556768414,933,1579
6969,プロジェクト,事業,0.010820028045798253,933,1079
6970,プロジェクト,日本,0.010792020590186755,933,1378
6971,プロジェクト,文化,0.010571862387405815,933,408
6972,プロジェクト,グループ,0.010050905652796472,933,1499
6973,プロジェクト,支援,0.009667884233910518,933,1406
6974,プロジェクト,研究,0.009657563307265781,933,1405
6975,プロジェクト,アート,0.009653623500717086,933,651
6976,プロジェクト,子ども,0.009591025276208196,933,262
6977,プロジェクト,会社,0.00936450693434896,933,78
6978,プロジェクト,企業,0.009145620727645359,933,2572
6979,プロジェクト,東日本,0.009115358534631128,933,1151
6980,プロジェクト,社会,0.008523307046698188,933,1272
6981,プロジェクト,情報,0.008456287047938065,933,2291
6982,帝京大学,才能,0.046171261215354996,2388,1419
6983,帝京大学,月,0.04178526807326911,2388,2603
6984,帝京大学,内科,0.03802426806758421,2388,418
6985,帝京大学,学会,0.03605583954249242,2388,475
6986,帝京大学,診療,0.035704049812998295,2388,2284
6987,帝京大学,外科,0.0356333487647382,2388,802
6988,帝京大学,医療,0.0328426427960797,2388,1872
6989,帝京大学,医学部,0.032423062142482625,2388,1218
6990,帝京大学,病院,0.03154001706733642,2388,2781
6991,帝京大学,開花,0.031096467847968517,2388,2742
6992,帝京大学,日本,0.028444387593288985,2388,1378
6993,帝京大学,研究,0.028004945753688393,2388,1405
6994,帝京大学,教育,0.0271157891604601,2388,69
6995,帝京大学,キャンパス,0.023850411712141105,2388,2030
6996,帝京大学,環境,0.023014000576741106,2388,2181
6997,帝京大学,附属,0.02089352844825678,2388,1704
6998,帝京大学,外来,0.02070024439784911,2388,45
6999,帝京大学,教授,0.019260849630781555,2388,549
7000,帝京大学,板橋,0.018503291884985174,2388,1453
7001,帝京大学,学部,0.017841643847235293,2388,439
7002,PDF,ファイル,0.07874518815389928,5,652
7003,PDF,変換,0.058538751939464506,5,2121
7004,PDF,Acrobat,0.050071043236501335,5,2090
7005,PDF,Adobe,0.046477554686308216,5,1343
7006,PDF,文書,0.041266111372319274,5,595
7007,PDF,作成,0.040496896651112606,5,266
7008,PDF,印刷,0.02929707734785232,5,882
7009,PDF,編集,0.027891044844410906,5,2640
7010,PDF,Word,0.02297035109864407,5,962
7011,PDF,Reader,0.022948225859281742,5,768
7012,PDF,無料,0.022817895687086417,5,424
7013,PDF,表示,0.022319165816626255,5,2098
7014,PDF,設定,0.022281761851200906,5,2588
7015,PDF,ページ,0.02059016130440551,5,2712
7016,PDF,出走,0.01947877254494981,5,1831
7017,PDF,方法,0.019168025117420804,5,2109
7018,PDF,ソフト,0.018803812397892455,5,80
7019,PDF,保存,0.01868607336890399,5,127
7020,PDF,データ,0.018423709296825345,5,579
7021,PDF,ダウンロード,0.018402308642301954,5,394
7022,花粉,気象,0.16171402270533305,1972,2760
7023,花粉,予測,0.16075518430699143,1972,616
7024,花粉,メッシュ,0.08322968129535034,1972,1296
7025,花粉,予報,0.08085173520220965,1972,2310
7026,花粉,動き,0.0801509450305566,1972,403
7027,花粉,協会,0.07768461882797363,1972,1970
7028,花粉,解説,0.07498617524738942,1972,1157
7029,花粉,地図,0.06845491903781836,1972,2642
7030,花粉,人気,0.06840551602905971,1972,1846
7031,花粉,表示,0.06771874052850346,1972,2098
7032,花粉,チェック,0.06684292334399533,1972,1144
7033,花粉,計画,0.06666923219786225,1972,667
7034,花粉,日本,0.06468842909235747,1972,1378
7035,花粉,掲載,0.061551899923429534,1972,1857
7036,花粉,スギ,0.04821006762393061,1972,2623
7037,花粉,飛散,0.047568216407473995,1972,998
7038,花粉,情報,0.041048455255701985,1972,2291
7039,花粉,症状,0.04067035474195086,1972,783
7040,花粉,市区,0.031665565984384955,1972,457
7041,花粉,町村,0.03146431532754258,1972,445
7042,都市,計画,0.07091207615154509,2000,667
7043,都市,月,0.03141331298427685,2000,2603
7044,都市,事業,0.030043726261152946,2000,1079
7045,都市,整備,0.02737705172589684,2000,413
7046,都市,業務,0.02428276134388096,2000,47
7047,都市,まち,0.023519923775352728,2000,1300
7048,都市,情報,0.02144083823518981,2000,2291
7049,都市,開発,0.020390857618910827,2000,2244
7050,都市,土地,0.02029195428981823,2000,2367
7051,都市,景観,0.01934799576264964,2000,446
7052,都市,推進,0.01773962950814228,2000,2097
7053,都市,担当,0.01758044047269428,2000,1000
7054,都市,公園,0.01754294570361088,2000,1359
7055,都市,平成,0.016098087254931392,2000,1149
7056,都市,更新,0.01596184932224061,2000,2350
7057,都市,住宅,0.01587300092102522,2000,2093
7058,都市,申請,0.01526438759004844,2000,578
7059,都市,賃貸,0.014497087745048274,2000,2775
7060,都市,交通,0.01411534398069161,2000,546
7061,都市,ページ,0.014080868948912457,2000,2712
7062,大阪大学,研究,0.03847083596462758,1177,1405
7063,大阪大学,キャンパス,0.025904902960631113,1177,2030
7064,大阪大学,入試,0.025184030747226253,1177,220
7065,大阪大学,大学,0.023254634741568816,1177,336
7066,大阪大学,学生,0.022752707442170252,1177,1603
7067,大阪大学,学部,0.02152772803913904,1177,439
7068,大阪大学,センター,0.0201469918848228,1177,2538
7069,大阪大学,大学院,0.018733581483425795,1177,120
7070,大阪大学,吹田,0.017539711157900647,1177,928
7071,大阪大学,入学,0.01707888923149712,1177,1696
7072,大阪大学,豊中,0.01447033437379118,1177,1921
7073,大阪大学,情報,0.014430059518481248,1177,2291
7074,大阪大学,教育,0.014008328890474415,1177,69
7075,大阪大学,紹介,0.013880021730074524,1177,996
7076,大阪大学,月,0.012557082905366841,1177,2603
7077,大阪大学,こども,0.011772207765250536,1177,2167
7078,大阪大学,国立,0.011150307081884392,1177,798
7079,大阪大学,食堂,0.011139332721991763,1177,2106
7080,大阪大学,大阪,0.010776111949879728,1177,395
7081,大阪大学,利用,0.010771165498115642,1177,1666
7082,シネマ,イオン,0.16834624640760848,2185,1817
7083,シネマ,映画,0.13607001891621365,2185,2318
7084,シネマ,上映,0.11768096159288947,2185,2131
7085,シネマ,劇場,0.09684849840405813,2185,2095
7086,シネマ,チケット,0.08408638946648696,2185,1106
7087,シネマ,情報,0.06526766334647117,2185,2291
7088,シネマ,ページ,0.05887093646476119,2185,2712
7089,シネマ,案内,0.04863436592224474,2185,670
7090,シネマ,作品,0.04554275633864419,2185,338
7091,シネマ,購入,0.04229836435324638,2185,818
7092,シネマ,インターネット,0.04123784034332401,2185,2238
7093,シネマ,予約,0.0353049744514984,2185,1549
7094,シネマ,キャンペーン,0.03452697492349603,2185,1420
7095,シネマ,ONLINE,0.03257500952161484,2185,1446
7096,シネマ,U,0.03219828057047124,2185,271
7097,シネマ,得,0.031191062112819246,2185,2308
7098,シネマ,料金,0.028782493283231084,2185,1008
7099,シネマ,ユナイテッド,0.028004899839077495,2185,1617
7100,シネマ,スケジュール,0.027442468123885577,2185,944
7101,シネマ,スクリーン,0.027096192071437746,2185,125
7102,新橋,店,0.06799512576524828,1309,2481
7103,新橋,料理,0.06268093204190185,1309,1136
7104,新橋,情報,0.059822616413298245,1309,2291
7105,新橋,居酒屋,0.0448211978819472,1309,2764
7106,新橋,駅,0.04121758920882272,1309,1042
7107,新橋,地図,0.039291139880243166,1309,2642
7108,新橋,店舗,0.03898136953110712,1309,750
7109,新橋,ログ,0.03793958938198748,1309,526
7110,新橋,口コミ,0.037384422275197886,1309,1741
7111,新橋,徒歩,0.033420638675831955,1309,121
7112,新橋,東京,0.0322310531911658,1309,55
7113,新橋,ユーザー,0.029871977463074916,1309,2568
7114,新橋,(/,0.02881227536224899,1309,491
7115,新橋,評価,0.028530231389018,1309,1674
7116,新橋,メニュー,0.028248595187930145,1309,548
7117,新橋,チェック,0.02790262108203868,1309,1144
7118,新橋,内幸町,0.026821484996704534,1309,819
7119,新橋,写真,0.02674479614589923,1309,976
7120,新橋,充実,0.026360598472830704,1309,329
7121,新橋,満載,0.024590085764930707,1309,1736
7122,育成,人材,0.06250562283424475,2749,1965
7123,育成,青少年,0.04913911626966354,2749,1451
7124,育成,事業,0.03472166775997737,2749,1079
7125,育成,支援,0.030637176771807342,2749,1406
7126,育成,児童,0.02555610054711554,2749,1903
7127,育成,企業,0.025187218388090533,2749,2572
7128,育成,子ども,0.022989647483688886,2749,262
7129,育成,月,0.02275639213039052,2749,2603
7130,育成,研修,0.021416959456303564,2749,437
7131,育成,平成,0.019689399305044573,2749,1149
7132,育成,教育,0.019315616506058977,2749,69
7133,育成,活動,0.01912755124679846,2749,1940
7134,育成,産業,0.018028529845519326,2749,117
7135,育成,センター,0.01798310023024523,2749,2538
7136,育成,社会,0.017896809532742985,2749,1272
7137,育成,次世代,0.01687681630455959,2749,2146
7138,育成,保育,0.016641960334524582,2749,448
7139,育成,研究,0.01593208959461481,2749,1405
7140,育成,推進,0.015613837138716282,2749,2097
7141,育成,組織,0.013963461784882553,2749,168
7142,葬儀,会館,0.08962112003076445,2797,966
7143,葬儀,葬式,0.0817473057076098,2797,306
7144,葬儀,家族,0.07387553464976467,2797,2207
7145,葬儀,ティア,0.07158795310040154,2797,2628
7146,葬儀,斎場,0.05435936691792488,2797,2196
7147,葬儀,社,0.050535222620834076,2797,2373
7148,葬儀,プラン,0.045806573664203,2797,1620
7149,葬儀,相談,0.04475609158720098,2797,1454
7150,葬儀,提案,0.04203230158066328,2797,216
7151,葬儀,一般,0.04022622145649273,2797,516
7152,葬儀,希望,0.03960370305084563,2797,815
7153,葬儀,]、,0.03834952868942283,2797,2479
7154,葬儀,紹介,0.03309549589349431,2797,996
7155,葬儀,式場,0.03282560770829135,2797,1467
7156,葬儀,日本,0.0323698079851991,2797,1378
7157,葬儀,ホール,0.031670940241349005,2797,2738
7158,葬儀,[,0.02766295429251031,2797,895
7159,葬儀,注文,0.02605768383650149,2797,205
7160,葬儀,長崎,0.025870672336273486,2797,576
7161,葬儀,対応,0.024913890177566886,2797,115
7162,交流,国際,0.036286482024019365,63,2013
7163,交流,利用,0.033804270524435,63,1666
7164,交流,施設,0.032806882575773605,63,507
7165,交流,文化,0.03230304631795055,63,408
7166,交流,センター,0.03086170138160009,63,2538
7167,交流,地域,0.023694407688002208,63,1941
7168,交流,月,0.022312447653020154,63,2603
7169,交流,市民,0.02190111643988125,63,779
7170,交流,活動,0.021829747987060156,63,1940
7171,交流,会議,0.01981206939112939,63,2776
7172,交流,観光,0.019612142225604166,63,1986
7173,交流,館,0.017640153779899324,63,2211
7174,交流,ホール,0.0170756109407368,63,2738
7175,交流,研究,0.016445718510305744,63,1405
7176,交流,使用,0.015905391448251722,63,905
7177,交流,学習,0.015866067873937035,63,1905
7178,交流,拠点,0.01550864630091952,63,2194
7179,交流,情報,0.014651299909370188,63,2291
7180,交流,休館,0.014543916071683836,63,257
7181,交流,団体,0.013952295589561762,63,2564
7182,フライト,航空,0.05179893645547116,971,2120
7183,フライト,ANA,0.03863343364372512,971,1122
7184,フライト,サービス,0.0328823373698007,971,377
7185,フライト,会社,0.03185441813883478,971,78
7186,フライト,空港,0.029902352545609436,971,1787
7187,フライト,情報,0.028113000426337274,971,2291
7188,フライト,国内線,0.02756731356531222,971,1111
7189,フライト,ターミナル,0.026778692751558125,971,2349
7190,フライト,出発,0.025869178518482014,971,1997
7191,フライト,到着,0.02558922626338198,971,663
7192,フライト,サイト,0.024116353211976423,971,1074
7193,フライト,運航,0.02394586613889677,971,1768
7194,フライト,競走,0.02365488924247087,971,1621
7195,フライト,検索,0.0203077814244363,971,628
7196,フライト,状況,0.02019634709377526,971,1730
7197,フライト,時刻,0.01925580086282154,971,1292
7198,フライト,スケジュール,0.019250513159405135,971,944
7199,フライト,マイル,0.019214563357031575,971,935
7200,フライト,ビル,0.018432831992592092,971,1708
7201,フライト,案内,0.017677028901937904,971,670
7202,リーグ,試合,0.08178297823550948,2105,2661
7203,リーグ,順位,0.06943477633165326,2105,8
7204,リーグ,日程,0.06448206684612784,2105,97
7205,リーグ,クラブ,0.05296915406623161,2105,1767
7206,リーグ,速報,0.05271854592114395,2105,126
7207,リーグ,B,0.05133833650104584,2105,2519
7208,リーグ,ニュース,0.04397751778514058,2105,399
7209,リーグ,ご覧,0.04076430330261354,2105,367
7210,リーグ,サイト,0.04037000875453625,2105,1074
7211,リーグ,サッカー,0.034165348875676495,2105,2517
7212,リーグ,チーム,0.032935000405482535,2105,816
7213,リーグ,プロ,0.03271071027541705,2105,2327
7214,リーグ,リリース,0.028747002160494174,2105,772
7215,リーグ,日本,0.026520746253091677,2105,1378
7216,リーグ,LEAGUE,0.023777069135436042,2105,2739
7217,リーグ,チケット,0.0226806116936712,2105,1106
7218,リーグ,明治,0.02227436988582655,2105,2084
7219,リーグ,選手,0.02198981562633937,2105,1832
7220,リーグ,情報,0.020898207358208257,2105,2291
7221,リーグ,安田,0.020699038137797575,2105,2450
7222,グローバル,保育,0.04305730431038627,2508,448
7223,グローバル,～,0.035378063609461864,2508,1304
7224,グローバル,|,0.02489896306466,2508,212
7225,グローバル,投資,0.022427701537165074,2508,269
7226,グローバル,世界,0.020999849911207544,2508,1686
7227,グローバル,企業,0.01850446291382187,2508,2572
7228,グローバル,株式会社,0.016817252751304825,2508,479
7229,グローバル,海外,0.016597922753683655,2508,19
7230,グローバル,運用,0.01631478801360726,2508,268
7231,グローバル,東京,0.01630846400835016,2508,55
7232,グローバル,会社,0.016040330231381877,2508,78
7233,グローバル,延長,0.015538306295095628,2508,922
7234,グローバル,信託,0.01350559589460164,2508,1047
7235,グローバル,人材,0.013279513840800077,2508,1965
7236,グローバル,商品,0.012775028536686278,2508,1432
7237,グローバル,認定,0.012674632260189691,2508,2643
7238,グローバル,定員,0.012558592850421437,2508,680
7239,グローバル,提案,0.011932955609341635,2508,216
7240,グローバル,価格,0.011805182812514636,2508,1202
7241,グローバル,サービス,0.011738200406211114,2508,377
7242,映像,月,0.038231678784736434,888,2603
7243,映像,映画,0.02276100873908343,888,2318
7244,映像,制作,0.02227575353006862,888,84
7245,映像,機器,0.015730245987789698,888,2061
7246,映像,ライブ,0.015599385482263757,888,2012
7247,映像,レンタル,0.015225726504343087,888,2673
7248,映像,作品,0.015022448064192317,888,338
7249,映像,上映,0.014964814285847831,888,2131
7250,映像,テレビ,0.014932679055132554,888,1562
7251,映像,システム,0.014426784130851605,888,234
7252,映像,翻訳,0.014321331137380036,888,2609
7253,映像,技術,0.01426034913180001,888,924
7254,映像,イベント,0.01417462625758796,888,1864
7255,映像,動画,0.0140677679996013,888,1586
7256,映像,コンテンツ,0.013950088510173066,888,2102
7257,映像,センター,0.013411489098004693,888,2538
7258,映像,デジタル,0.013232874519454499,888,2246
7259,映像,ビデオ,0.013160209340823636,888,76
7260,映像,カメラ,0.012413194747620326,888,411
7261,映像,プロジェクター,0.012243727712106849,888,2676
7262,委員,農業,0.07977411320329086,435,1165
7263,委員,農地,0.061481249151166824,435,323
7264,委員,平成,0.04088508955096931,435,1149
7265,委員,月,0.04024562605820926,435,2603
7266,委員,開催,0.033498456523954584,435,1353
7267,委員,技術,0.03150981949676275,435,924
7268,委員,研究,0.0272416354806718,435,1405
7269,委員,労働,0.02436369596366581,435,2670
7270,委員,審議,0.023984622089179862,435,929
7271,委員,情報,0.022218407217074774,435,2291
7272,委員,会議,0.021378573739281728,435,2776
7273,委員,推進,0.020975662098780302,435,2097
